customer_id,customer_segment_x,total_sessions,peak_sessions,peak_share,total_energy_kwh,avg_energy_kwh,flexibility_score,eligible_for_intervention,intervention_score,priority_band,city,experiment_group,incentive_rate,intervention,base_response_probability,response_probability,responded,shifted_peak_sessions,post_peak_sessions,demand_shift_rate
CUST02508,Price_Sensitive,58,18,0.3103448275862069,1046.47,18.04258620689655,67.9,True,40.92004310344828,Low,Jaipur,Treatment,0.15,Off-Peak Incentive,0.3,0.3358,False,0,18,0.0
CUST02106,Convenience_First,67,21,0.3134328358208955,1540.3,22.98955223880597,64.8,True,40.91481343283582,Low,Mumbai,Control,0.0,No Incentive,0.2,0.2296,False,0,21,0.0
CUST07491,Convenience_First,53,19,0.3584905660377358,902.15,17.021698113207545,64.2,True,40.90587264150943,Low,Hyderabad,Control,0.0,No Incentive,0.2,0.22840000000000002,False,0,19,0.0
CUST01741,Convenience_First,56,22,0.3928571428571428,1746.54,31.188214285714285,60.1,True,40.90053571428571,Low,Mumbai,Treatment,0.15,Off-Peak Incentive,0.2,0.2202,False,0,22,0.0
CUST04486,Convenience_First,69,22,0.3188405797101449,1397.97,20.260434782608694,63.5,True,40.8961231884058,Low,Kolkata,Control,0.0,No Incentive,0.2,0.227,False,0,22,0.0
CUST05657,Price_Sensitive,57,19,0.3333333333333333,1123.1,19.703508771929823,65.8,True,40.89333333333334,Low,Chandigarh,Control,0.0,No Incentive,0.3,0.3316,False,0,19,0.0
CUST01327,Convenience_First,66,23,0.3484848484848485,1047.96,15.87818181818182,61.6,True,40.89189393939394,Low,Ahmedabad,Control,0.0,No Incentive,0.2,0.2232,False,0,23,0.0
CUST00929,Convenience_First,59,20,0.3389830508474576,1738.51,29.46627118644068,64.7,True,40.88307203389831,Low,Mumbai,Treatment,0.15,Off-Peak Incentive,0.2,0.22940000000000002,False,0,20,0.0
CUST01278,Convenience_First,61,20,0.3278688524590163,1560.01,25.573934426229503,65.2,True,40.87850409836065,Low,Chennai,Treatment,0.15,Off-Peak Incentive,0.2,0.23040000000000002,False,0,20,0.0
CUST02922,Convenience_First,60,18,0.3,1625.78,27.096333333333337,68.3,True,40.875,Low,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.2,0.2366,True,11,7,0.6111111111111112
CUST02406,Price_Sensitive,67,22,0.3283582089552239,1165.93,17.401940298507462,63.2,True,40.87182835820896,Low,Mumbai,Control,0.0,No Incentive,0.3,0.3264,False,0,22,0.0
CUST00970,Convenience_First,71,22,0.3098591549295774,1199.26,16.89098591549296,63.6,True,40.8456161971831,Low,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.2,0.2272,False,0,22,0.0
CUST00023,Convenience_First,59,19,0.3220338983050847,1517.21,25.71542372881356,66.3,True,40.84510593220339,Low,Hyderabad,Control,0.0,No Incentive,0.2,0.2326,False,0,19,0.0
CUST00587,Price_Sensitive,68,22,0.3235294117647059,1475.13,21.69308823529412,63.2,True,40.83492647058824,Low,Bengaluru,Control,0.0,No Incentive,0.3,0.3264,False,0,22,0.0
CUST04634,Convenience_First,62,19,0.3064516129032258,1671.64,26.96193548387097,66.9,True,40.83056451612904,Low,Chandigarh,Control,0.0,No Incentive,0.2,0.23380000000000004,False,0,19,0.0
CUST07785,Price_Sensitive,52,17,0.3269230769230769,920.22,17.696538461538463,67.4,True,40.82192307692308,Low,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.3,0.3348,True,10,7,0.5882352941176471
CUST02887,Convenience_First,55,21,0.3818181818181818,1883.64,34.248,61.2,True,40.82022727272728,Low,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.2,0.22240000000000001,False,0,21,0.0
CUST06095,Convenience_First,53,21,0.3962264150943396,1239.71,23.39075471698113,60.2,True,40.815306603773585,Low,Mumbai,Treatment,0.15,Off-Peak Incentive,0.2,0.2204,False,0,21,0.0
CUST02219,Convenience_First,61,21,0.3442622950819672,1782.86,29.227213114754097,63.4,True,40.81424180327869,Low,Mumbai,Control,0.0,No Incentive,0.2,0.2268,False,0,21,0.0
CUST01996,Price_Sensitive,62,21,0.3387096774193548,1341.33,21.634354838709676,63.6,True,40.80088709677419,Low,Pune,Control,0.0,No Incentive,0.3,0.3272,False,0,21,0.0
CUST03495,Convenience_First,53,17,0.320754716981132,1461.08,27.56754716981132,67.7,True,40.79643867924528,Low,Mumbai,Treatment,0.15,Off-Peak Incentive,0.2,0.23540000000000003,True,10,7,0.5882352941176471
CUST03871,Price_Sensitive,57,20,0.3508771929824561,908.37,15.936315789473683,63.8,True,40.795087719298245,Low,Lucknow,Control,0.0,No Incentive,0.3,0.3276,False,0,20,0.0
CUST04269,Convenience_First,66,20,0.303030303030303,1867.01,28.288030303030304,65.9,True,40.79371212121213,Low,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.2,0.23180000000000003,True,12,8,0.6
CUST04899,Convenience_First,45,17,0.3777777777777777,923.14,20.514222222222223,63.5,True,40.79236111111111,Low,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.2,0.227,False,0,17,0.0
CUST07061,Price_Sensitive,65,21,0.3230769230769231,1533.57,23.593384615384615,64.2,True,40.78682692307693,Low,Kolkata,Treatment,0.15,Off-Peak Incentive,0.3,0.32839999999999997,False,0,21,0.0
CUST07096,Convenience_First,63,19,0.3015873015873015,1058.03,16.794126984126983,67.0,True,40.78099206349206,Low,Mumbai,Control,0.0,No Incentive,0.2,0.234,False,0,19,0.0
CUST00190,Price_Sensitive,54,19,0.3518518518518518,1051.45,19.4712962962963,64.3,True,40.77282407407407,Low,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.3,0.3286,False,0,19,0.0
CUST06229,Convenience_First,64,21,0.328125,1180.41,18.44390625,64.0,True,40.77,Low,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.2,0.228,False,0,21,0.0
CUST02125,Convenience_First,45,18,0.4,1192.27,26.494888888888887,61.2,True,40.76125,Low,Delhi NCR,Control,0.0,No Incentive,0.2,0.22240000000000001,False,0,18,0.0
CUST02667,Price_Sensitive,59,21,0.3559322033898305,1433.08,24.289491525423728,62.7,True,40.761038135593225,Low,Chennai,Control,0.0,No Incentive,0.3,0.3254,False,0,21,0.0
CUST05130,Convenience_First,66,20,0.303030303030303,1325.04,20.07636363636363,65.8,True,40.75371212121212,Low,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.2,0.2316,False,0,20,0.0
CUST02285,Convenience_First,57,21,0.3684210526315789,1335.48,23.429473684210528,61.9,True,40.73684210526316,Low,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.2,0.2238,False,0,21,0.0
CUST03801,Convenience_First,65,20,0.3076923076923077,1368.4,21.052307692307693,65.6,True,40.73144230769231,Low,Jaipur,Control,0.0,No Incentive,0.2,0.23120000000000002,False,0,20,0.0
CUST05981,Convenience_First,59,19,0.3220338983050847,1974.63,33.46830508474576,66.0,True,40.72510593220339,Low,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.2,0.232,False,0,19,0.0
CUST06649,Convenience_First,62,19,0.3064516129032258,1238.23,19.971451612903227,66.6,True,40.71056451612903,Low,Kolkata,Treatment,0.15,Off-Peak Incentive,0.2,0.23320000000000002,False,0,19,0.0
CUST04004,Convenience_First,47,18,0.3829787234042553,723.0,15.382978723404255,62.4,True,40.70664893617022,Low,Mumbai,Control,0.0,No Incentive,0.2,0.2248,False,0,18,0.0
CUST00606,Convenience_First,64,20,0.3125,1604.85,25.07578125,65.4,True,40.705000000000005,Low,Pune,Treatment,0.15,Off-Peak Incentive,0.2,0.23080000000000003,False,0,20,0.0
CUST02119,Convenience_First,70,21,0.3,1531.61,21.880142857142857,64.6,True,40.7025,Low,Jaipur,Control,0.0,No Incentive,0.2,0.22920000000000001,False,0,21,0.0
CUST06473,Convenience_First,57,19,0.3333333333333333,1682.82,29.52315789473684,65.3,True,40.693333333333335,Low,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.2,0.2306,False,0,19,0.0
CUST01509,Convenience_First,57,19,0.3333333333333333,1140.32,20.005614035087717,65.3,True,40.693333333333335,Low,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.2,0.2306,False,0,19,0.0
CUST01089,Routine_Commuter,62,23,0.3709677419354839,1714.47,27.65274193548387,60.1,True,40.69120967741936,Low,Pune,Treatment,0.15,Off-Peak Incentive,0.35,0.3702,True,13,10,0.5652173913043478
CUST06762,Price_Sensitive,62,21,0.3387096774193548,1982.11,31.969516129032257,63.3,True,40.68088709677419,Low,Mumbai,Treatment,0.15,Off-Peak Incentive,0.3,0.3266,True,12,9,0.5714285714285714
CUST03024,Convenience_First,66,20,0.303030303030303,1087.29,16.474090909090908,65.6,True,40.67371212121212,Low,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.2,0.23120000000000002,True,12,8,0.6
CUST04984,Convenience_First,67,22,0.3283582089552239,1297.79,19.37,62.7,True,40.67182835820896,Low,Kochi,Treatment,0.15,Off-Peak Incentive,0.2,0.22540000000000002,True,12,10,0.5454545454545454
CUST06848,Convenience_First,51,17,0.3333333333333333,891.24,17.47529411764706,66.6,True,40.66333333333333,Low,Mumbai,Control,0.0,No Incentive,0.2,0.23320000000000002,False,0,17,0.0
CUST05060,Convenience_First,65,23,0.3538461538461538,1827.25,28.111538461538466,60.8,True,40.65759615384616,Low,Lucknow,Control,0.0,No Incentive,0.2,0.22160000000000002,False,0,23,0.0
CUST03988,Price_Sensitive,57,21,0.3684210526315789,1275.68,22.380350877192985,61.7,True,40.65684210526316,Low,Pune,Treatment,0.15,Off-Peak Incentive,0.3,0.3234,False,0,21,0.0
CUST03116,Price_Sensitive,65,20,0.3076923076923077,1157.28,17.80430769230769,65.4,True,40.651442307692314,Low,Delhi NCR,Control,0.0,No Incentive,0.3,0.3308,False,0,20,0.0
CUST02921,Price_Sensitive,68,21,0.3088235294117647,1750.87,25.748088235294116,64.2,True,40.6466911764706,Low,Chennai,Control,0.0,No Incentive,0.3,0.32839999999999997,False,0,21,0.0
CUST04291,Convenience_First,66,20,0.303030303030303,1347.95,20.42348484848485,65.5,True,40.63371212121212,Low,Mumbai,Control,0.0,No Incentive,0.2,0.231,False,0,20,0.0
CUST00090,Price_Sensitive,58,21,0.3620689655172414,1564.95,26.981896551724137,62.0,True,40.62900862068965,Low,Lucknow,Treatment,0.15,Off-Peak Incentive,0.3,0.324,True,12,9,0.5714285714285714
CUST02622,Convenience_First,67,23,0.3432835820895522,1608.38,24.005671641791047,61.1,True,40.62884328358209,Low,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.2,0.2222,False,0,23,0.0
CUST02154,Price_Sensitive,64,20,0.3125,1344.66,21.0103125,65.2,True,40.625,Low,Mumbai,Treatment,0.15,Off-Peak Incentive,0.3,0.33039999999999997,False,0,20,0.0
CUST04194,Convenience_First,55,21,0.3818181818181818,1299.65,23.630000000000003,60.7,True,40.62022727272728,Low,Mumbai,Treatment,0.15,Off-Peak Incentive,0.2,0.2214,False,0,21,0.0
CUST03332,Price_Sensitive,63,20,0.3174603174603174,1612.76,25.59936507936508,65.0,True,40.61591269841269,Low,Kochi,Treatment,0.15,Off-Peak Incentive,0.3,0.32999999999999996,False,0,20,0.0
CUST02575,Convenience_First,47,17,0.3617021276595745,1535.29,32.66574468085106,64.3,True,40.61558510638298,Low,Mumbai,Control,0.0,No Incentive,0.2,0.2286,False,0,17,0.0
CUST05614,Convenience_First,57,19,0.3333333333333333,1003.09,17.598070175438597,65.1,True,40.61333333333334,Low,Delhi NCR,Control,0.0,No Incentive,0.2,0.23020000000000002,False,0,19,0.0
CUST00658,Convenience_First,69,21,0.3043478260869565,1776.85,25.75144927536232,64.2,True,40.596413043478265,Low,Mumbai,Treatment,0.15,Off-Peak Incentive,0.2,0.22840000000000002,False,0,21,0.0
CUST03458,Convenience_First,64,23,0.359375,1596.82,24.9503125,60.4,True,40.58,Low,Chennai,Treatment,0.15,Off-Peak Incentive,0.2,0.2208,False,0,23,0.0
CUST07912,Convenience_First,64,21,0.328125,1084.73,16.94890625,63.5,True,40.57000000000001,Low,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.2,0.227,False,0,21,0.0
CUST01757,Price_Sensitive,59,20,0.3389830508474576,1502.22,25.46135593220339,63.9,True,40.56307203389831,Low,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.3,0.3278,False,0,20,0.0
CUST01891,Price_Sensitive,61,20,0.3278688524590163,1746.7,28.634426229508197,64.4,True,40.55850409836066,Low,Chandigarh,Control,0.0,No Incentive,0.3,0.3288,False,0,20,0.0
CUST02754,Convenience_First,70,21,0.3,1572.92,22.470285714285716,64.2,True,40.5425,Low,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.2,0.22840000000000002,False,0,21,0.0
CUST03702,Convenience_First,57,19,0.3333333333333333,1498.77,26.29421052631579,64.9,True,40.53333333333334,Low,Ahmedabad,Control,0.0,No Incentive,0.2,0.22980000000000003,False,0,19,0.0
CUST00170,Convenience_First,68,21,0.3088235294117647,1363.16,20.046470588235294,63.9,True,40.52669117647059,Low,Bengaluru,Control,0.0,No Incentive,0.2,0.2278,False,0,21,0.0
CUST03664,Convenience_First,63,19,0.3015873015873015,2185.26,34.68666666666667,66.3,True,40.500992063492056,Low,Delhi NCR,Control,0.0,No Incentive,0.2,0.2326,False,0,19,0.0
CUST07495,Convenience_First,64,21,0.328125,1805.06,28.2040625,63.3,True,40.49,Low,Lucknow,Control,0.0,No Incentive,0.2,0.22660000000000002,False,0,21,0.0
CUST07040,Price_Sensitive,60,20,0.3333333333333333,1258.6,20.976666666666667,64.0,True,40.48833333333334,Low,Bengaluru,Control,0.0,No Incentive,0.3,0.328,False,0,20,0.0
CUST07062,Convenience_First,62,19,0.3064516129032258,1344.04,21.67806451612903,66.0,True,40.47056451612903,Low,Chennai,Treatment,0.15,Off-Peak Incentive,0.2,0.232,False,0,19,0.0
CUST06731,Convenience_First,46,16,0.3478260869565217,961.78,20.90826086956522,65.5,True,40.46929347826087,Low,Kolkata,Treatment,0.15,Off-Peak Incentive,0.2,0.231,False,0,16,0.0
CUST06778,Convenience_First,65,21,0.3230769230769231,1366.33,21.020461538461536,63.4,True,40.46682692307692,Low,Bengaluru,Control,0.0,No Incentive,0.2,0.2268,False,0,21,0.0
CUST05297,Convenience_First,48,18,0.375,1340.65,27.930208333333336,62.4,True,40.4575,Low,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.2,0.2248,False,0,18,0.0
CUST03834,Convenience_First,57,19,0.3333333333333333,1618.83,28.40052631578947,64.7,True,40.45333333333334,Low,Kolkata,Control,0.0,No Incentive,0.2,0.22940000000000002,False,0,19,0.0
CUST05561,Convenience_First,55,20,0.3636363636363636,1527.45,27.771818181818183,62.1,True,40.45295454545455,Low,Pune,Treatment,0.15,Off-Peak Incentive,0.2,0.2242,False,0,20,0.0
CUST06735,Convenience_First,68,21,0.3088235294117647,2121.2,31.19411764705882,63.7,True,40.446691176470594,Low,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.2,0.22740000000000002,False,0,21,0.0
CUST06017,Convenience_First,66,20,0.303030303030303,1781.22,26.98818181818182,65.0,True,40.43371212121212,Low,Chandigarh,Treatment,0.15,Off-Peak Incentive,0.2,0.23,False,0,20,0.0
CUST04851,Price_Sensitive,56,21,0.375,1204.5,21.508928571428573,60.7,True,40.42625,Low,Chandigarh,Control,0.0,No Incentive,0.3,0.3214,False,0,21,0.0
CUST03476,Convenience_First,61,21,0.3442622950819672,1681.4,27.56393442622951,62.4,True,40.414241803278685,Low,Mumbai,Treatment,0.15,Off-Peak Incentive,0.2,0.2248,False,0,21,0.0
CUST02875,Convenience_First,68,21,0.3088235294117647,1945.63,28.612205882352946,63.6,True,40.406691176470595,Low,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.2,0.2272,False,0,21,0.0
CUST02350,Price_Sensitive,54,18,0.3333333333333333,1087.4,20.13703703703704,65.2,True,40.39208333333333,Low,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.3,0.33039999999999997,False,0,18,0.0
CUST07029,Convenience_First,60,19,0.3166666666666666,1090.83,18.1805,65.4,True,40.38166666666667,Low,Kolkata,Control,0.0,No Incentive,0.2,0.23080000000000003,False,0,19,0.0
CUST07695,Convenience_First,63,20,0.3174603174603174,1338.57,21.247142857142855,64.4,True,40.3759126984127,Low,Delhi NCR,Control,0.0,No Incentive,0.2,0.22880000000000003,False,0,20,0.0
CUST04809,Convenience_First,59,18,0.3050847457627119,1407.22,23.851186440677967,66.8,True,40.36713983050848,Low,Chandigarh,Treatment,0.15,Off-Peak Incentive,0.2,0.2336,False,0,18,0.0
CUST03647,Convenience_First,56,20,0.3571428571428571,1837.34,32.809642857142855,62.3,True,40.35196428571429,Low,Kochi,Control,0.0,No Incentive,0.2,0.22460000000000002,False,0,20,0.0
CUST02205,Convenience_First,60,19,0.3166666666666666,1622.75,27.045833333333334,65.3,True,40.34166666666666,Low,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.2,0.2306,False,0,19,0.0
CUST03721,Price_Sensitive,50,16,0.32,713.43,14.2686,67.3,True,40.33625,Low,Chandigarh,Control,0.0,No Incentive,0.3,0.3346,False,0,16,0.0
CUST02286,Convenience_First,57,18,0.3157894736842105,1531.79,26.873508771929824,66.1,True,40.311578947368425,Low,Chennai,Treatment,0.15,Off-Peak Incentive,0.2,0.23220000000000002,False,0,18,0.0
CUST05573,Price_Sensitive,52,18,0.3461538461538461,1165.48,22.41307692307692,64.2,True,40.31115384615384,Low,Chennai,Treatment,0.15,Off-Peak Incentive,0.3,0.32839999999999997,False,0,18,0.0
CUST04933,Convenience_First,38,14,0.3684210526315789,1073.26,28.243684210526315,63.8,True,40.31059210526316,Low,Kochi,Control,0.0,No Incentive,0.2,0.22760000000000002,False,0,14,0.0
CUST07967,Convenience_First,63,19,0.3015873015873015,1184.4,18.8,65.8,True,40.30099206349206,Low,Pune,Control,0.0,No Incentive,0.2,0.2316,False,0,19,0.0
CUST07206,Convenience_First,54,17,0.3148148148148148,1518.14,28.113703703703703,66.8,True,40.29134259259259,Low,Jaipur,Treatment,0.15,Off-Peak Incentive,0.2,0.2336,False,0,17,0.0
CUST04862,Convenience_First,52,19,0.3653846153846153,922.45,17.739423076923078,62.2,True,40.28038461538461,Low,Chennai,Control,0.0,No Incentive,0.2,0.22440000000000002,False,0,19,0.0
CUST00468,Convenience_First,44,17,0.3863636363636363,712.86,16.201363636363638,61.5,True,40.27704545454545,Low,Chennai,Control,0.0,No Incentive,0.2,0.223,False,0,17,0.0
CUST03785,Convenience_First,64,20,0.3125,1683.08,26.298125,64.3,True,40.265,Low,Pune,Treatment,0.15,Off-Peak Incentive,0.2,0.2286,False,0,20,0.0
CUST05018,Convenience_First,53,20,0.3773584905660377,1504.49,28.386603773584905,60.7,True,40.260589622641504,Low,Hyderabad,Control,0.0,No Incentive,0.2,0.2214,False,0,20,0.0
CUST05567,Convenience_First,49,18,0.3673469387755102,1307.9,26.69183673469388,62.5,True,40.25387755102041,Low,Chennai,Control,0.0,No Incentive,0.2,0.225,False,0,18,0.0
CUST05990,Convenience_First,61,20,0.3278688524590163,1936.16,31.74032786885246,63.6,True,40.23850409836065,Low,Chennai,Treatment,0.15,Off-Peak Incentive,0.2,0.2272,False,0,20,0.0
CUST06611,Convenience_First,66,20,0.303030303030303,1410.9,21.37727272727273,64.5,True,40.23371212121212,Low,Kolkata,Control,0.0,No Incentive,0.2,0.229,False,0,20,0.0
CUST03938,Convenience_First,55,17,0.3090909090909091,1093.53,19.882363636363635,67.0,True,40.23113636363637,Low,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.2,0.234,False,0,17,0.0
CUST04623,Convenience_First,55,19,0.3454545454545454,1204.42,21.898545454545456,63.3,True,40.20568181818182,Low,Pune,Control,0.0,No Incentive,0.2,0.22660000000000002,False,0,19,0.0
CUST06110,Convenience_First,70,23,0.3285714285714285,2008.87,28.698142857142855,60.5,True,40.20535714285714,Low,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.2,0.221,False,0,23,0.0
CUST04328,Convenience_First,51,16,0.3137254901960784,1556.37,30.51705882352941,67.4,True,40.19901960784314,Low,Mumbai,Treatment,0.15,Off-Peak Incentive,0.2,0.2348,True,9,7,0.5625
CUST03371,Convenience_First,44,17,0.3863636363636363,1270.06,28.865,61.3,True,40.197045454545446,Low,Kolkata,Control,0.0,No Incentive,0.2,0.22260000000000002,False,0,17,0.0
CUST04436,Convenience_First,64,22,0.34375,1411.61,22.05640625,61.0,True,40.19500000000001,Low,Kochi,Control,0.0,No Incentive,0.2,0.222,False,0,22,0.0
CUST02526,Convenience_First,48,16,0.3333333333333333,1147.13,23.89854166666667,65.9,True,40.19083333333334,Low,Pune,Control,0.0,No Incentive,0.2,0.23180000000000003,False,0,16,0.0
CUST00357,Price_Sensitive,53,19,0.3584905660377358,1325.28,25.005283018867924,62.4,True,40.185872641509434,Low,Bengaluru,Control,0.0,No Incentive,0.3,0.3248,False,0,19,0.0
CUST02038,Convenience_First,49,15,0.3061224489795918,1361.25,27.78061224489796,68.4,True,40.16489795918368,Low,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.2,0.2368,False,0,15,0.0
CUST02630,Routine_Commuter,59,20,0.3389830508474576,1801.81,30.53915254237288,62.9,True,40.16307203389831,Low,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.35,0.37579999999999997,False,0,20,0.0
CUST03293,Convenience_First,52,19,0.3653846153846153,1296.67,24.93596153846154,61.9,True,40.160384615384615,Low,Lucknow,Treatment,0.15,Off-Peak Incentive,0.2,0.2238,False,0,19,0.0
CUST05881,Convenience_First,58,18,0.3103448275862069,980.56,16.906206896551726,66.0,True,40.160043103448274,Low,Chandigarh,Treatment,0.15,Off-Peak Incentive,0.2,0.232,False,0,18,0.0
CUST02396,Convenience_First,56,19,0.3392857142857143,1494.43,26.68625,63.6,True,40.157678571428576,Low,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.2,0.2272,False,0,19,0.0
CUST00470,Price_Sensitive,49,17,0.3469387755102041,1272.37,25.966734693877548,64.3,True,40.15755102040816,Low,Delhi NCR,Control,0.0,No Incentive,0.3,0.3286,False,0,17,0.0
CUST04561,Convenience_First,53,20,0.3773584905660377,1162.48,21.93358490566038,60.4,True,40.14058962264151,Low,Pune,Control,0.0,No Incentive,0.2,0.2208,False,0,20,0.0
CUST00765,Price_Sensitive,49,18,0.3673469387755102,1071.96,21.87673469387755,62.2,True,40.13387755102042,Low,Kochi,Treatment,0.15,Off-Peak Incentive,0.3,0.3244,False,0,18,0.0
CUST05435,Price_Sensitive,57,19,0.3333333333333333,1158.84,20.330526315789474,63.9,True,40.13333333333333,Low,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.3,0.3278,False,0,19,0.0
CUST01003,Convenience_First,46,18,0.391304347826087,989.99,21.521521739130435,60.3,True,40.12842391304349,Low,Kolkata,Control,0.0,No Incentive,0.2,0.22060000000000002,False,0,18,0.0
CUST04427,Convenience_First,46,18,0.391304347826087,1212.2,26.35217391304348,60.3,True,40.12842391304349,Low,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.2,0.22060000000000002,False,0,18,0.0
CUST04288,Price_Sensitive,66,21,0.3181818181818182,1417.82,21.48212121212121,62.7,True,40.11977272727273,Low,Jaipur,Treatment,0.15,Off-Peak Incentive,0.3,0.3254,False,0,21,0.0
CUST01152,Convenience_First,60,21,0.35,1728.73,28.812166666666663,61.4,True,40.115,Low,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.2,0.2228,False,0,21,0.0
CUST01098,Convenience_First,61,19,0.3114754098360656,1283.69,21.044098360655735,64.9,True,40.10276639344264,Low,Kolkata,Treatment,0.15,Off-Peak Incentive,0.2,0.22980000000000003,False,0,19,0.0
CUST07158,Price_Sensitive,61,19,0.3114754098360656,1222.5,20.040983606557376,64.9,True,40.10276639344264,Low,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.3,0.3298,False,0,19,0.0
CUST05147,Price_Sensitive,49,18,0.3673469387755102,970.72,19.81061224489796,62.1,True,40.09387755102041,Low,Chennai,Control,0.0,No Incentive,0.3,0.3242,False,0,18,0.0
CUST06403,Convenience_First,59,21,0.3559322033898305,1102.91,18.693389830508476,61.0,True,40.081038135593225,Low,Mumbai,Treatment,0.15,Off-Peak Incentive,0.2,0.222,True,12,9,0.5714285714285714
CUST06355,Convenience_First,51,16,0.3137254901960784,1227.74,24.073333333333338,67.1,True,40.079019607843136,Low,Chennai,Control,0.0,No Incentive,0.2,0.2342,False,0,16,0.0
CUST06535,Convenience_First,61,19,0.3114754098360656,1891.93,31.015245901639343,64.8,True,40.06276639344263,Low,Jaipur,Control,0.0,No Incentive,0.2,0.2296,False,0,19,0.0
CUST00782,Convenience_First,46,17,0.3695652173913043,826.3,17.963043478260868,62.3,True,40.05885869565218,Low,Pune,Control,0.0,No Incentive,0.2,0.22460000000000002,False,0,17,0.0
CUST02777,Convenience_First,59,18,0.3050847457627119,1139.41,19.312033898305085,66.0,True,40.04713983050848,Low,Chandigarh,Treatment,0.15,Off-Peak Incentive,0.2,0.232,False,0,18,0.0
CUST07819,Price_Sensitive,51,16,0.3137254901960784,1981.42,38.85137254901961,67.0,True,40.03901960784314,Low,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.3,0.33399999999999996,False,0,16,0.0
CUST02027,Convenience_First,42,15,0.3571428571428571,812.86,19.353809523809524,64.0,True,40.03696428571429,Low,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.2,0.228,False,0,15,0.0
CUST05681,Convenience_First,51,19,0.3725490196078431,955.25,18.730392156862745,61.1,True,40.031960784313725,Low,Chennai,Treatment,0.15,Off-Peak Incentive,0.2,0.2222,False,0,19,0.0
CUST00399,Convenience_First,61,19,0.3114754098360656,768.0,12.59016393442623,64.7,True,40.02276639344262,Low,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.2,0.22940000000000002,False,0,19,0.0
CUST01837,Convenience_First,55,18,0.3272727272727272,1162.13,21.129636363636365,64.6,True,39.99840909090909,Low,Mumbai,Control,0.0,No Incentive,0.2,0.22920000000000001,False,0,18,0.0
CUST00377,Price_Sensitive,54,18,0.3333333333333333,1429.5,26.47222222222222,64.2,True,39.99208333333333,Low,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.3,0.32839999999999997,False,0,18,0.0
CUST00165,Price_Sensitive,52,18,0.3461538461538461,1131.58,21.76115384615385,63.4,True,39.99115384615384,Low,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.3,0.3268,False,0,18,0.0
CUST04757,Convenience_First,48,18,0.375,1087.09,22.64770833333333,61.2,True,39.977500000000006,Low,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.2,0.22240000000000001,False,0,18,0.0
CUST03931,Convenience_First,50,19,0.38,1718.59,34.3718,60.4,True,39.97625,Low,Hyderabad,Control,0.0,No Incentive,0.2,0.2208,False,0,19,0.0
CUST07019,Price_Sensitive,54,19,0.3518518518518518,1291.23,23.911666666666665,62.3,True,39.97282407407408,Low,Chennai,Control,0.0,No Incentive,0.3,0.3246,False,0,19,0.0
CUST01199,Convenience_First,58,19,0.3275862068965517,1540.24,26.555862068965517,63.8,True,39.96969827586207,Low,Bengaluru,Control,0.0,No Incentive,0.2,0.22760000000000002,False,0,19,0.0
CUST06502,Price_Sensitive,59,18,0.3050847457627119,1479.31,25.073050847457623,65.8,True,39.96713983050848,Low,Ahmedabad,Control,0.0,No Incentive,0.3,0.3316,False,0,18,0.0
CUST00174,Price_Sensitive,46,15,0.3260869565217391,680.41,14.791521739130436,66.4,True,39.95972826086957,Low,Bengaluru,Control,0.0,No Incentive,0.3,0.3328,False,0,15,0.0
