customer_id,customer_segment_x,total_sessions,peak_sessions,peak_share,total_energy_kwh,avg_energy_kwh,flexibility_score,eligible_for_intervention,intervention_score,priority_band
CUST06074,Price_Sensitive,73,18,0.2465753424657534,2319.4,31.77260273972603,69.1,False,40.81801369863014,Low
CUST06095,Convenience_First,53,21,0.3962264150943396,1239.71,23.39075471698113,60.2,True,40.815306603773585,Low
CUST02219,Convenience_First,61,21,0.3442622950819672,1782.86,29.227213114754097,63.4,True,40.81424180327869,Low
CUST01521,Convenience_First,74,21,0.2837837837837837,1487.53,20.101756756756757,65.0,False,40.81260135135135,Low
CUST01996,Price_Sensitive,62,21,0.3387096774193548,1341.33,21.634354838709676,63.6,True,40.80088709677419,Low
CUST06055,Convenience_First,72,19,0.2638888888888889,1566.37,21.755138888888887,67.7,False,40.800555555555555,Low
CUST03912,Price_Sensitive,76,19,0.25,1695.06,22.303421052631577,67.5,False,40.79875,Low
CUST03495,Convenience_First,53,17,0.320754716981132,1461.08,27.56754716981132,67.7,True,40.79643867924528,Low
CUST03871,Price_Sensitive,57,20,0.3508771929824561,908.37,15.936315789473683,63.8,True,40.795087719298245,Low
CUST04269,Convenience_First,66,20,0.303030303030303,1867.01,28.288030303030304,65.9,True,40.793712121212124,Low
CUST04899,Convenience_First,45,17,0.3777777777777777,923.14,20.514222222222223,63.5,True,40.79236111111111,Low
CUST07061,Price_Sensitive,65,21,0.3230769230769231,1533.57,23.593384615384615,64.2,True,40.78682692307693,Low
CUST00683,Convenience_First,66,18,0.2727272727272727,2127.79,32.23924242424243,68.9,False,40.78159090909091,Low
CUST07096,Convenience_First,63,19,0.3015873015873015,1058.03,16.794126984126983,67.0,True,40.78099206349206,Low
CUST07638,Convenience_First,69,20,0.2898550724637681,1635.36,23.70086956521739,66.1,False,40.776702898550724,Low
CUST02809,Price_Sensitive,62,24,0.3870967741935484,1217.77,19.641451612903225,58.7,False,40.77637096774194,Low
CUST03154,Price_Sensitive,68,17,0.25,1156.83,17.01220588235294,70.4,False,40.77375000000001,Low
CUST00190,Price_Sensitive,54,19,0.3518518518518518,1051.45,19.4712962962963,64.3,True,40.77282407407407,Low
CUST06229,Convenience_First,64,21,0.328125,1180.41,18.44390625,64.0,True,40.77,Low
CUST04709,Price_Sensitive,72,17,0.2361111111111111,1440.04,20.00055555555555,70.4,False,40.769444444444446,Low
CUST06518,Price_Sensitive,67,17,0.2537313432835821,1519.89,22.68492537313433,70.4,False,40.76675373134329,Low
CUST02125,Convenience_First,45,18,0.4,1192.27,26.494888888888887,61.2,True,40.761250000000004,Low
CUST02667,Price_Sensitive,59,21,0.3559322033898305,1433.08,24.289491525423728,62.7,True,40.761038135593225,Low
CUST06700,Price_Sensitive,67,20,0.2985074626865671,1569.9,23.43134328358209,65.9,False,40.75779850746269,Low
CUST05130,Convenience_First,66,20,0.303030303030303,1325.04,20.07636363636363,65.8,True,40.75371212121212,Low
CUST05024,Routine_Commuter,76,18,0.2368421052631578,1820.63,23.955657894736845,68.7,False,40.75243421052632,Low
CUST03449,Price_Sensitive,68,19,0.2794117647058823,1343.38,19.75558823529412,67.4,False,40.7502205882353,Low
CUST02285,Convenience_First,57,21,0.3684210526315789,1335.48,23.429473684210528,61.9,True,40.73684210526316,Low
CUST02605,Convenience_First,74,21,0.2837837837837837,2066.08,27.92,64.8,False,40.73260135135135,Low
CUST03445,Price_Sensitive,74,19,0.2567567567567567,1476.86,19.957567567567565,67.5,False,40.731520270270266,Low
CUST03801,Convenience_First,65,20,0.3076923076923077,1368.4,21.052307692307693,65.6,True,40.73144230769231,Low
CUST06157,Routine_Commuter,81,17,0.2098765432098765,1908.65,23.56358024691358,69.1,False,40.728811728395065,Low
CUST05981,Convenience_First,59,19,0.3220338983050847,1974.63,33.46830508474576,66.0,True,40.72510593220339,Low
CUST05166,Convenience_First,68,18,0.2647058823529412,1752.37,25.770147058823532,68.8,False,40.72198529411765,Low
CUST06649,Convenience_First,62,19,0.3064516129032258,1238.23,19.971451612903227,66.6,True,40.71056451612903,Low
CUST04004,Convenience_First,47,18,0.3829787234042553,723.0,15.382978723404255,62.4,True,40.70664893617022,Low
CUST00606,Convenience_First,64,20,0.3125,1604.85,25.07578125,65.4,True,40.705000000000005,Low
CUST02119,Convenience_First,70,21,0.3,1531.61,21.880142857142857,64.6,True,40.7025,Low
CUST06473,Convenience_First,57,19,0.3333333333333333,1682.82,29.52315789473684,65.3,True,40.693333333333335,Low
CUST01509,Convenience_First,57,19,0.3333333333333333,1140.32,20.005614035087717,65.3,True,40.693333333333335,Low
CUST04557,Convenience_First,74,19,0.2567567567567567,1244.68,16.82,67.4,False,40.691520270270274,Low
CUST01089,Routine_Commuter,62,23,0.3709677419354839,1714.47,27.65274193548387,60.1,True,40.69120967741936,Low
CUST06762,Price_Sensitive,62,21,0.3387096774193548,1982.11,31.969516129032257,63.3,True,40.68088709677419,Low
CUST06142,Convenience_First,69,17,0.2463768115942029,1540.35,22.32391304347826,70.2,False,40.67757246376812,Low
CUST01930,Price_Sensitive,69,17,0.2463768115942029,853.36,12.367536231884058,70.2,False,40.67757246376812,Low
CUST03024,Convenience_First,66,20,0.303030303030303,1087.29,16.474090909090908,65.6,True,40.67371212121212,Low
CUST04984,Convenience_First,67,22,0.3283582089552239,1297.79,19.37,62.7,True,40.67182835820896,Low
CUST03913,Price_Sensitive,74,18,0.2432432432432432,1094.94,14.796486486486486,68.7,False,40.67097972972973,Low
CUST05015,Convenience_First,64,17,0.265625,1403.47,21.92921875,70.0,False,40.67,Low
CUST06848,Convenience_First,51,17,0.3333333333333333,891.24,17.47529411764706,66.6,True,40.66333333333333,Low
CUST03242,Convenience_First,56,22,0.3928571428571428,1856.07,33.144107142857145,59.5,False,40.660535714285714,Low
CUST05127,Convenience_First,69,16,0.2318840579710145,1807.93,26.201884057971014,71.6,False,40.65786231884058,Low
CUST05060,Convenience_First,65,23,0.3538461538461538,1827.25,28.111538461538466,60.8,True,40.65759615384616,Low
CUST03988,Price_Sensitive,57,21,0.3684210526315789,1275.68,22.380350877192985,61.7,True,40.65684210526316,Low
CUST03116,Price_Sensitive,65,20,0.3076923076923077,1157.28,17.80430769230769,65.4,True,40.651442307692314,Low
CUST04224,Convenience_First,53,22,0.4150943396226415,1750.32,33.02490566037736,57.9,False,40.65002358490566,Low
CUST07192,Convenience_First,66,16,0.2424242424242424,1534.96,23.256969696969698,71.6,False,40.649469696969696,Low
CUST02438,Price_Sensitive,59,17,0.288135593220339,1095.98,18.57593220338983,69.2,False,40.649173728813565,Low
CUST02921,Price_Sensitive,68,21,0.3088235294117647,1750.87,25.748088235294116,64.2,True,40.6466911764706,Low
CUST05706,Price_Sensitive,64,16,0.25,2485.72,38.839375,71.5,False,40.645,Low
CUST07334,Convenience_First,32,15,0.46875,429.67,13.4271875,54.7,False,40.64,Low
CUST06156,Convenience_First,64,19,0.296875,620.49,9.69515625,66.8,False,40.64,Low
CUST04099,Price_Sensitive,64,19,0.296875,946.83,14.79421875,66.8,False,40.64,Low
CUST07755,Convenience_First,67,20,0.2985074626865671,1196.02,17.8510447761194,65.6,False,40.63779850746268,Low
CUST05200,Price_Sensitive,63,16,0.2539682539682539,1948.93,30.935396825396825,71.4,False,40.63623015873016,Low
CUST04291,Convenience_First,66,20,0.303030303030303,1347.95,20.42348484848485,65.5,True,40.63371212121212,Low
CUST03679,Convenience_First,74,18,0.2432432432432432,1902.15,25.70472972972973,68.6,False,40.630979729729724,Low
CUST05770,Convenience_First,68,19,0.2794117647058823,1899.33,27.931323529411763,67.1,False,40.6302205882353,Low
CUST00090,Price_Sensitive,58,21,0.3620689655172414,1564.95,26.981896551724137,62.0,True,40.62900862068965,Low
CUST02622,Convenience_First,67,23,0.3432835820895522,1608.38,24.005671641791047,61.1,True,40.62884328358209,Low
CUST02154,Price_Sensitive,64,20,0.3125,1344.66,21.0103125,65.2,True,40.625,Low
CUST04194,Convenience_First,55,21,0.3818181818181818,1299.65,23.630000000000003,60.7,True,40.62022727272728,Low
CUST00788,Price_Sensitive,72,15,0.2083333333333333,1678.0,23.305555555555557,72.8,False,40.61833333333333,Low
CUST04540,Price_Sensitive,69,18,0.2608695652173913,1526.35,22.121014492753623,68.6,False,40.61728260869565,Low
CUST02514,Convenience_First,70,17,0.2428571428571428,1644.87,23.498142857142856,70.1,False,40.61678571428571,Low
CUST03332,Price_Sensitive,63,20,0.3174603174603174,1612.76,25.59936507936508,65.0,True,40.61591269841269,Low
CUST02575,Convenience_First,47,17,0.3617021276595745,1535.29,32.66574468085106,64.3,True,40.61558510638298,Low
CUST04038,Price_Sensitive,76,15,0.1973684210526315,1788.74,23.536052631578947,72.3,False,40.61348684210526,Low
CUST05614,Convenience_First,57,19,0.3333333333333333,1003.09,17.598070175438597,65.1,True,40.61333333333334,Low
CUST00559,Price_Sensitive,74,15,0.2027027027027027,1598.73,21.60445945945946,72.6,False,40.609358108108104,Low
CUST07194,Price_Sensitive,67,19,0.2835820895522388,692.81,10.34044776119403,67.0,False,40.600783582089555,Low
CUST07574,Convenience_First,72,19,0.2638888888888889,1227.18,17.04416666666667,67.2,False,40.60055555555556,Low
CUST00658,Convenience_First,69,21,0.3043478260869565,1776.85,25.75144927536232,64.2,True,40.596413043478265,Low
CUST03458,Convenience_First,64,23,0.359375,1596.82,24.9503125,60.4,True,40.58,Low
CUST01834,Convenience_First,64,18,0.28125,1059.12,16.54875,68.2,False,40.575,Low
CUST06537,Price_Sensitive,72,16,0.2222222222222222,1566.19,21.75263888888889,71.3,False,40.57388888888889,Low
CUST02874,Convenience_First,70,20,0.2857142857142857,814.09,11.629857142857142,65.7,False,40.57107142857143,Low
CUST00317,Price_Sensitive,70,20,0.2857142857142857,1789.46,25.563714285714287,65.7,False,40.57107142857143,Low
CUST07912,Convenience_First,64,21,0.328125,1084.73,16.94890625,63.5,True,40.57000000000001,Low
CUST01757,Price_Sensitive,59,20,0.3389830508474576,1502.22,25.46135593220339,63.9,True,40.56307203389831,Low
CUST06674,Convenience_First,71,20,0.2816901408450704,2281.25,32.13028169014085,65.7,False,40.558855633802814,Low
CUST03456,Convenience_First,76,19,0.25,2650.94,34.88078947368421,66.9,False,40.55875,Low
CUST01891,Price_Sensitive,61,20,0.3278688524590163,1746.7,28.634426229508197,64.4,True,40.55850409836066,Low
CUST02330,Convenience_First,73,20,0.273972602739726,3586.52,49.13041095890411,65.7,False,40.55390410958904,Low
CUST07590,Convenience_First,64,17,0.265625,1534.59,23.97796875,69.7,False,40.550000000000004,Low
CUST07381,Price_Sensitive,70,18,0.2571428571428571,2050.62,29.294571428571427,68.5,False,40.54821428571428,Low
CUST02754,Convenience_First,70,21,0.3,1572.92,22.470285714285716,64.2,True,40.542500000000004,Low
CUST04635,Convenience_First,68,20,0.2941176470588235,1950.33,28.681323529411763,65.4,False,40.53845588235295,Low
CUST00692,Convenience_First,36,15,0.4166666666666667,821.68,22.82444444444444,59.6,False,40.536666666666676,Low
CUST03702,Convenience_First,57,19,0.3333333333333333,1498.77,26.29421052631579,64.9,True,40.53333333333334,Low
CUST05140,Convenience_First,85,16,0.188235294117647,2970.76,34.950117647058825,68.9,False,40.53316176470589,Low
CUST00170,Convenience_First,68,21,0.3088235294117647,1363.16,20.046470588235294,63.9,True,40.52669117647059,Low
CUST01013,Price_Sensitive,65,17,0.2615384615384615,2002.99,30.81523076923077,69.7,False,40.525288461538466,Low
CUST01442,Convenience_First,64,19,0.296875,2384.27,37.25421875,66.5,False,40.52,Low
CUST02735,Price_Sensitive,70,19,0.2714285714285714,1810.38,25.862571428571428,67.0,False,40.519642857142856,Low
CUST04028,Convenience_First,31,14,0.4516129032258064,1036.08,33.42193548387097,56.1,False,40.50951612903226,Low
CUST03664,Convenience_First,63,19,0.3015873015873015,2185.26,34.68666666666667,66.3,True,40.500992063492056,Low
CUST07719,Convenience_First,68,20,0.2941176470588235,1007.31,14.813382352941176,65.3,False,40.49845588235294,Low
CUST02356,Convenience_First,45,19,0.4222222222222222,1073.51,23.855777777777774,58.3,False,40.49013888888889,Low
CUST07495,Convenience_First,64,21,0.328125,1805.06,28.2040625,63.3,True,40.49,Low
CUST07040,Price_Sensitive,60,20,0.3333333333333333,1258.6,20.976666666666667,64.0,True,40.48833333333334,Low
CUST06339,Price_Sensitive,74,13,0.1756756756756756,1390.93,18.79635135135135,75.0,False,40.488277027027024,Low
CUST07399,Price_Sensitive,77,16,0.2077922077922078,1432.35,18.60194805194805,70.5,False,40.484188311688314,Low
CUST00595,Convenience_First,51,21,0.4117647058823529,1402.54,27.50078431372549,58.3,False,40.480588235294114,Low
CUST05622,Price_Sensitive,68,15,0.2205882352941176,678.19,9.973382352941178,72.6,False,40.477279411764705,Low
CUST07062,Convenience_First,62,19,0.3064516129032258,1344.04,21.67806451612903,66.0,True,40.47056451612903,Low
CUST06731,Convenience_First,46,16,0.3478260869565217,961.78,20.90826086956522,65.5,True,40.46929347826087,Low
CUST06778,Convenience_First,65,21,0.3230769230769231,1366.33,21.020461538461536,63.4,True,40.46682692307692,Low
CUST02495,Routine_Commuter,75,18,0.24,2373.68,31.649066666666663,68.1,False,40.462500000000006,Low
CUST05297,Convenience_First,48,18,0.375,1340.65,27.930208333333336,62.4,True,40.4575,Low
CUST03834,Convenience_First,57,19,0.3333333333333333,1618.83,28.40052631578947,64.7,True,40.45333333333334,Low
CUST05561,Convenience_First,55,20,0.3636363636363636,1527.45,27.771818181818183,62.1,True,40.45295454545455,Low
CUST06735,Convenience_First,68,21,0.3088235294117647,2121.2,31.19411764705882,63.7,True,40.446691176470594,Low
CUST07280,Convenience_First,49,22,0.4489795918367347,1149.58,23.46081632653061,54.8,False,40.439183673469394,Low
CUST06017,Convenience_First,66,20,0.303030303030303,1781.22,26.98818181818182,65.0,True,40.43371212121212,Low
CUST03322,Price_Sensitive,66,19,0.2878787878787879,1328.2,20.124242424242425,66.5,False,40.42765151515152,Low
CUST04851,Price_Sensitive,56,21,0.375,1204.5,21.508928571428573,60.7,True,40.42625,Low
CUST01243,Price_Sensitive,62,17,0.2741935483870967,1142.9,18.433870967741935,69.1,False,40.42024193548387,Low
CUST05350,Price_Sensitive,73,18,0.2465753424657534,1582.32,21.67561643835616,68.1,False,40.41801369863013,Low
CUST01882,Convenience_First,50,20,0.4,1079.95,21.599,59.5,False,40.41625,Low
CUST03476,Convenience_First,61,21,0.3442622950819672,1681.4,27.56393442622951,62.4,True,40.414241803278685,Low
CUST07120,Convenience_First,59,16,0.2711864406779661,1672.73,28.35135593220339,70.3,False,40.41120762711865,Low
CUST02875,Convenience_First,68,21,0.3088235294117647,1945.63,28.612205882352946,63.6,True,40.406691176470595,Low
CUST04562,Price_Sensitive,67,19,0.2835820895522388,2167.28,32.34746268656717,66.5,False,40.40078358208956,Low
CUST04299,Convenience_First,72,19,0.2638888888888889,2345.38,32.57472222222222,66.7,False,40.40055555555556,Low
CUST02350,Price_Sensitive,54,18,0.3333333333333333,1087.4,20.13703703703704,65.2,True,40.39208333333333,Low
CUST04409,Price_Sensitive,75,18,0.24,1381.55,18.420666666666666,67.9,False,40.38250000000001,Low
CUST07029,Convenience_First,60,19,0.3166666666666666,1090.83,18.1805,65.4,True,40.38166666666667,Low
CUST07281,Convenience_First,65,18,0.2769230769230769,1060.11,16.309384615384612,67.8,False,40.38067307692308,Low
CUST07695,Convenience_First,63,20,0.3174603174603174,1338.57,21.247142857142855,64.4,True,40.3759126984127,Low
CUST00225,Convenience_First,74,19,0.2567567567567567,2635.97,35.62121621621621,66.6,False,40.37152027027027,Low
CUST01381,Convenience_First,75,17,0.2266666666666666,2000.48,26.673066666666667,69.2,False,40.36916666666667,Low
CUST04809,Convenience_First,59,18,0.3050847457627119,1407.22,23.851186440677967,66.8,True,40.36713983050848,Low
CUST03942,Convenience_First,67,20,0.2985074626865671,1320.57,19.709999999999997,64.9,False,40.35779850746269,Low
CUST04371,Convenience_First,71,19,0.2676056338028169,2180.39,30.709718309859152,66.6,False,40.35547535211267,Low
CUST03647,Convenience_First,56,20,0.3571428571428571,1837.34,32.809642857142855,62.3,True,40.35196428571429,Low
CUST05649,Convenience_First,68,19,0.2794117647058823,2327.21,34.22367647058824,66.4,False,40.350220588235295,Low
CUST02288,Price_Sensitive,62,18,0.2903225806451613,1719.99,27.741774193548387,67.3,False,40.34540322580646,Low
CUST00767,Price_Sensitive,71,15,0.2112676056338028,963.6,13.571830985915494,72.2,False,40.34195422535211,Low
CUST02205,Convenience_First,60,19,0.3166666666666666,1622.75,27.045833333333334,65.3,True,40.34166666666666,Low
CUST03721,Price_Sensitive,50,16,0.32,713.43,14.2686,67.3,True,40.33625,Low
CUST01251,Convenience_First,77,13,0.1688311688311688,1885.27,24.484025974025975,74.0,False,40.32574675324675,Low
CUST06106,Convenience_First,67,19,0.2835820895522388,1426.85,21.296268656716418,66.3,False,40.320783582089554,Low
CUST02286,Convenience_First,57,18,0.3157894736842105,1531.79,26.873508771929824,66.1,True,40.311578947368425,Low
CUST05573,Price_Sensitive,52,18,0.3461538461538461,1165.48,22.41307692307692,64.2,True,40.31115384615384,Low
CUST04933,Convenience_First,38,14,0.3684210526315789,1073.26,28.243684210526315,63.8,True,40.31059210526316,Low
CUST05157,Price_Sensitive,71,16,0.2253521126760563,1174.28,16.539154929577464,70.7,False,40.305334507042254,Low
CUST07967,Convenience_First,63,19,0.3015873015873015,1184.4,18.8,65.8,True,40.30099206349206,Low
CUST03247,Price_Sensitive,64,18,0.28125,1727.19,26.98734375,67.5,False,40.295,Low
CUST07206,Convenience_First,54,17,0.3148148148148148,1518.14,28.113703703703703,66.8,True,40.29134259259259,Low
CUST05457,Price_Sensitive,67,18,0.2686567164179104,1170.09,17.464029850746268,67.7,False,40.283768656716425,Low
CUST02848,Convenience_First,67,18,0.2686567164179104,1420.78,21.20567164179105,67.7,False,40.283768656716425,Low
CUST06562,Convenience_First,67,19,0.2835820895522388,2665.58,39.784776119402984,66.2,False,40.28078358208956,Low
CUST04862,Convenience_First,52,19,0.3653846153846153,922.45,17.739423076923078,62.2,True,40.28038461538461,Low
CUST03919,Convenience_First,79,14,0.1772151898734177,1259.6,15.944303797468354,72.2,False,40.279857594936715,Low
CUST00468,Convenience_First,44,17,0.3863636363636363,712.86,16.201363636363638,61.5,True,40.27704545454545,Low
CUST02700,Price_Sensitive,69,19,0.2753623188405797,635.88,9.215652173913044,66.3,False,40.27699275362319,Low
CUST00327,Price_Sensitive,61,17,0.2786885245901639,1055.4,17.301639344262295,68.6,False,40.27129098360656,Low
CUST05539,Price_Sensitive,62,18,0.2903225806451613,1644.18,26.519032258064517,67.1,False,40.26540322580645,Low
CUST03785,Convenience_First,64,20,0.3125,1683.08,26.298125,64.3,True,40.265,Low
CUST05018,Convenience_First,53,20,0.3773584905660377,1504.49,28.386603773584905,60.7,True,40.260589622641504,Low
CUST06888,Price_Sensitive,70,17,0.2428571428571428,1518.83,21.69757142857143,69.2,False,40.25678571428571,Low
CUST05686,Convenience_First,69,20,0.2898550724637681,1596.82,23.14231884057971,64.8,False,40.25670289855073,Low
CUST05567,Convenience_First,49,18,0.3673469387755102,1307.9,26.69183673469388,62.5,True,40.25387755102041,Low
CUST05990,Convenience_First,61,20,0.3278688524590163,1936.16,31.74032786885246,63.6,True,40.23850409836065,Low
CUST06611,Convenience_First,66,20,0.303030303030303,1410.9,21.37727272727273,64.5,True,40.23371212121212,Low
CUST00349,Convenience_First,61,17,0.2786885245901639,1623.32,26.611803278688523,68.5,False,40.231290983606556,Low
CUST03938,Convenience_First,55,17,0.3090909090909091,1093.53,19.882363636363635,67.0,True,40.23113636363637,Low
CUST06179,Convenience_First,66,17,0.2575757575757575,1712.98,25.954242424242423,69.0,False,40.215530303030306,Low
CUST00584,Convenience_First,66,16,0.2424242424242424,1869.75,28.329545454545453,70.5,False,40.2094696969697,Low
CUST04623,Convenience_First,55,19,0.3454545454545454,1204.42,21.898545454545456,63.3,True,40.20568181818182,Low
CUST06110,Convenience_First,70,23,0.3285714285714285,2008.87,28.698142857142855,60.5,True,40.20535714285714,Low
CUST00848,Convenience_First,45,18,0.4,951.88,21.15288888888889,59.8,False,40.20125,Low
CUST04328,Convenience_First,51,16,0.3137254901960784,1556.37,30.51705882352941,67.4,True,40.19901960784314,Low
CUST05279,Convenience_First,58,22,0.3793103448275862,1112.45,19.180172413793105,59.2,False,40.19866379310345,Low
CUST03371,Convenience_First,44,17,0.3863636363636363,1270.06,28.865,61.3,True,40.197045454545446,Low
CUST04436,Convenience_First,64,22,0.34375,1411.61,22.05640625,61.0,True,40.19500000000001,Low
CUST02526,Convenience_First,48,16,0.3333333333333333,1147.13,23.89854166666667,65.9,True,40.19083333333334,Low
CUST05061,Price_Sensitive,70,18,0.2571428571428571,2272.38,32.46257142857143,67.6,False,40.18821428571428,Low
CUST00357,Price_Sensitive,53,19,0.3584905660377358,1325.28,25.005283018867924,62.4,True,40.185872641509434,Low
CUST06396,Convenience_First,62,18,0.2903225806451613,1843.45,29.733064516129033,66.9,False,40.18540322580646,Low
CUST01281,Convenience_First,65,18,0.2769230769230769,1872.17,28.802615384615383,67.3,False,40.180673076923085,Low
CUST00811,Convenience_First,72,15,0.2083333333333333,2181.25,30.29513888888889,71.7,False,40.178333333333335,Low
CUST07798,Price_Sensitive,67,17,0.2537313432835821,1209.46,18.051641791044776,68.9,False,40.16675373134329,Low
CUST03454,Convenience_First,64,16,0.25,1310.27,20.47296875,70.3,False,40.165000000000006,Low
CUST02038,Convenience_First,49,15,0.3061224489795918,1361.25,27.78061224489796,68.4,True,40.164897959183676,Low
CUST02630,Routine_Commuter,59,20,0.3389830508474576,1801.81,30.53915254237288,62.9,True,40.16307203389831,Low
CUST03293,Convenience_First,52,19,0.3653846153846153,1296.67,24.93596153846154,61.9,True,40.160384615384615,Low
CUST05881,Convenience_First,58,18,0.3103448275862069,980.56,16.906206896551726,66.0,True,40.160043103448274,Low
CUST00102,Convenience_First,64,19,0.296875,1998.13,31.22078125,65.6,False,40.16,Low
CUST02396,Convenience_First,56,19,0.3392857142857143,1494.43,26.68625,63.6,True,40.157678571428576,Low
CUST00470,Price_Sensitive,49,17,0.3469387755102041,1272.37,25.966734693877548,64.3,True,40.157551020408164,Low
CUST02299,Price_Sensitive,60,16,0.2666666666666666,1669.72,27.828666666666667,69.8,False,40.141666666666666,Low
CUST04561,Convenience_First,53,20,0.3773584905660377,1162.48,21.93358490566038,60.4,True,40.14058962264151,Low
CUST01123,Convenience_First,64,18,0.28125,1543.17,24.11203125,67.1,False,40.135000000000005,Low
CUST05511,Convenience_First,54,21,0.3888888888888889,1265.02,23.426296296296297,59.0,False,40.13430555555556,Low
CUST00765,Price_Sensitive,49,18,0.3673469387755102,1071.96,21.87673469387755,62.2,True,40.13387755102042,Low
CUST05435,Price_Sensitive,57,19,0.3333333333333333,1158.84,20.330526315789474,63.9,True,40.13333333333333,Low
CUST01003,Convenience_First,46,18,0.391304347826087,989.99,21.521521739130435,60.3,True,40.128423913043484,Low
CUST04427,Convenience_First,46,18,0.391304347826087,1212.2,26.35217391304348,60.3,True,40.128423913043484,Low
CUST01435,Convenience_First,64,19,0.296875,1759.41,27.49078125,65.5,False,40.120000000000005,Low
CUST02220,Convenience_First,61,15,0.2459016393442623,1683.94,27.605573770491805,71.5,False,40.119815573770495,Low
CUST04288,Price_Sensitive,66,21,0.3181818181818182,1417.82,21.48212121212121,62.7,True,40.11977272727273,Low
CUST07294,Convenience_First,70,19,0.2714285714285714,1385.09,19.787,66.0,False,40.11964285714286,Low
CUST06866,Price_Sensitive,68,15,0.2205882352941176,1735.56,25.52294117647059,71.7,False,40.11727941176471,Low
CUST01152,Convenience_First,60,21,0.35,1728.73,28.812166666666663,61.4,True,40.115,Low
CUST05863,Convenience_First,51,14,0.2745098039215686,891.1,17.472549019607843,71.1,False,40.110392156862744,Low
CUST01098,Convenience_First,61,19,0.3114754098360656,1283.69,21.044098360655735,64.9,True,40.102766393442636,Low
CUST07158,Price_Sensitive,61,19,0.3114754098360656,1222.5,20.040983606557376,64.9,True,40.102766393442636,Low
CUST06885,Convenience_First,61,16,0.2622950819672131,1491.5,24.450819672131143,69.8,False,40.09555327868853,Low
CUST05147,Price_Sensitive,49,18,0.3673469387755102,970.72,19.81061224489796,62.1,True,40.09387755102041,Low
CUST07611,Routine_Commuter,61,18,0.2950819672131147,1135.33,18.611967213114752,66.5,False,40.0870286885246,Low
CUST02235,Price_Sensitive,65,17,0.2615384615384615,1497.17,23.033384615384616,68.6,False,40.08528846153846,Low
CUST06403,Convenience_First,59,21,0.3559322033898305,1102.91,18.693389830508476,61.0,True,40.081038135593225,Low
CUST06355,Convenience_First,51,16,0.3137254901960784,1227.74,24.073333333333338,67.1,True,40.079019607843136,Low
CUST02048,Price_Sensitive,71,19,0.2676056338028169,1718.48,24.20394366197183,65.9,False,40.075475352112676,Low
CUST05161,Convenience_First,68,19,0.2794117647058823,1323.53,19.463676470588236,65.7,False,40.070220588235294,Low
CUST06031,Convenience_First,63,18,0.2857142857142857,1413.56,22.437460317460317,66.8,False,40.066071428571426,Low
CUST06698,Convenience_First,62,18,0.2903225806451613,2057.51,33.185645161290324,66.6,False,40.065403225806456,Low
CUST06535,Convenience_First,61,19,0.3114754098360656,1891.93,31.015245901639343,64.8,True,40.06276639344263,Low
CUST00782,Convenience_First,46,17,0.3695652173913043,826.3,17.963043478260868,62.3,True,40.05885869565218,Low
CUST03661,Price_Sensitive,69,20,0.2898550724637681,1264.76,18.32985507246377,64.3,False,40.056702898550725,Low
CUST05887,Price_Sensitive,61,16,0.2622950819672131,693.32,11.365901639344264,69.7,False,40.05555327868852,Low
CUST03503,Price_Sensitive,62,16,0.2580645161290322,1734.98,27.983548387096775,69.8,False,40.05508064516129,Low
CUST00033,Price_Sensitive,68,17,0.25,1428.62,21.009117647058822,68.6,False,40.05375,Low
CUST01665,Price_Sensitive,59,17,0.288135593220339,843.62,14.29864406779661,67.7,False,40.049173728813564,Low
CUST07211,Convenience_First,60,17,0.2833333333333333,1732.77,28.8795,67.9,False,40.04833333333334,Low
CUST02777,Convenience_First,59,18,0.3050847457627119,1139.41,19.312033898305085,66.0,True,40.04713983050848,Low
CUST02413,Price_Sensitive,61,18,0.2950819672131147,1626.13,26.657868852459018,66.4,False,40.04702868852459,Low
CUST03499,Convenience_First,67,17,0.2537313432835821,1655.95,24.715671641791044,68.6,False,40.04675373134329,Low
CUST05759,Convenience_First,73,16,0.2191780821917808,1453.68,19.913424657534247,69.9,False,40.04212328767123,Low
CUST07819,Price_Sensitive,51,16,0.3137254901960784,1981.42,38.85137254901961,67.0,True,40.03901960784314,Low
CUST02027,Convenience_First,42,15,0.3571428571428571,812.86,19.353809523809524,64.0,True,40.036964285714284,Low
CUST05681,Convenience_First,51,19,0.3725490196078431,955.25,18.730392156862745,61.1,True,40.031960784313725,Low
CUST04983,Convenience_First,61,22,0.360655737704918,1400.44,22.958032786885248,59.8,False,40.02997950819672,Low
CUST00399,Convenience_First,61,19,0.3114754098360656,768.0,12.59016393442623,64.7,True,40.02276639344262,Low
CUST02342,Price_Sensitive,58,16,0.2758620689655172,1080.55,18.6301724137931,69.1,False,40.02073275862069,Low
CUST02534,Price_Sensitive,71,14,0.1971830985915492,1399.72,19.7143661971831,72.8,False,40.01857394366197,Low
CUST04464,Convenience_First,53,21,0.3962264150943396,1987.27,37.49566037735849,58.2,False,40.01530660377358,Low
CUST03895,Price_Sensitive,64,18,0.28125,1158.21,18.09703125,66.8,False,40.015,Low
CUST04510,Convenience_First,57,17,0.2982456140350877,1443.05,25.316666666666663,67.1,False,40.00982456140351,Low
CUST01877,Convenience_First,60,17,0.2833333333333333,1602.95,26.715833333333332,67.8,False,40.00833333333333,Low
