customer_id,customer_segment,city,total_sessions,total_energy_kwh,avg_energy_kwh,avg_duration_minutes,peak_sessions,peak_share,off_peak_share,weekend_share,time_diversity_score,flexibility_score,flexibility_category,peak_dependence,behavioural_confidence,intervention_eligible,intervention_priority
CUST05597,High_Mileage,Jaipur,470,13927.6,29.633191489361703,55.48085106382979,133,0.28297872340425534,0.7170212765957447,0.3468085106382979,93.17853995262033,70.7,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05598,Routine_Commuter,Mumbai,123,2722.6,22.134959349593494,90.63414634146342,42,0.34146341463414637,0.6585365853658536,0.21951219512195122,87.63097403466509,63.6,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST05599,Convenience_First,Ahmedabad,88,3595.7,40.86022727272727,75.0909090909091,26,0.29545454545454547,0.7045454545454546,0.25,82.51584675878368,65.0,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05600,Routine_Commuter,Kolkata,188,4765.58,25.348829787234042,89.43617021276596,49,0.26063829787234044,0.7393617021276595,0.2765957446808511,92.58506927430085,70.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05601,Routine_Commuter,Kolkata,135,3996.28,29.602074074074075,94.68148148148148,42,0.3111111111111111,0.6888888888888889,0.2814814814814815,91.66837289866929,67.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05602,Convenience_First,Delhi NCR,56,2376.37,42.43517857142857,78.94642857142857,12,0.21428571428571427,0.7857142857142857,0.23214285714285715,80.02954967067707,67.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05603,High_Mileage,Lucknow,433,15063.89,34.78958429561201,63.1270207852194,134,0.3094688221709007,0.6905311778290992,0.325635103926097,89.29254511010029,67.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05604,Routine_Commuter,Jaipur,106,2898.48,27.344150943396226,86.49056603773585,24,0.22641509433962265,0.7735849056603774,0.22641509433962265,85.93106442436846,69.0,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05605,Convenience_First,Delhi NCR,99,2583.81,26.099090909090908,53.82828282828283,33,0.3333333333333333,0.6666666666666667,0.2828282828282828,84.79983746362349,64.4,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST05606,High_Mileage,Bengaluru,322,8195.21,25.45096273291925,51.64596273291925,106,0.32919254658385094,0.670807453416149,0.3198757763975155,91.24928898592877,67.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05607,Routine_Commuter,Chennai,95,3743.33,39.403473684210525,120.06315789473685,32,0.3368421052631579,0.6631578947368422,0.28421052631578947,81.19215774432665,63.2,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST05608,Routine_Commuter,Jaipur,135,3560.49,26.374,83.16296296296296,58,0.42962962962962964,0.5703703703703704,0.2222222222222222,84.73273917913644,58.4,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST05609,Convenience_First,Ahmedabad,82,1800.23,21.9540243902439,50.90243902439025,23,0.2804878048780488,0.7195121951219512,0.32926829268292684,84.11688794892692,67.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05610,Convenience_First,Hyderabad,87,2490.92,28.631264367816094,49.44827586206897,24,0.27586206896551724,0.7241379310344828,0.2413793103448276,82.42946242801519,65.8,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05611,High_Mileage,Lucknow,410,16173.48,39.44751219512195,66.6829268292683,110,0.2682926829268293,0.7317073170731707,0.2682926829268293,92.34339672896232,69.7,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05612,Convenience_First,Delhi NCR,63,872.84,13.854603174603175,32.507936507936506,26,0.4126984126984127,0.5873015873015873,0.3333333333333333,84.85105516979738,61.5,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST05613,Price_Sensitive,Chandigarh,80,1747.03,21.837875,68.475,24,0.3,0.7,0.2625,87.91343487326264,66.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05614,Convenience_First,Delhi NCR,57,1003.09,17.598070175438597,48.68421052631579,19,0.3333333333333333,0.6666666666666667,0.2807017543859649,87.18261448156532,65.1,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST05615,Price_Sensitive,Bengaluru,116,2903.56,25.030689655172413,83.20689655172414,33,0.28448275862068967,0.7155172413793103,0.3017241379310345,86.41552944964285,67.7,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05616,Routine_Commuter,Chandigarh,152,4089.83,26.90677631578947,75.32894736842105,53,0.34868421052631576,0.6513157894736843,0.28289473684210525,88.16747442134947,64.7,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST05617,Routine_Commuter,Hyderabad,165,4439.36,26.90521212121212,68.51515151515152,47,0.28484848484848485,0.7151515151515151,0.2727272727272727,85.05552245515977,66.7,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05618,Convenience_First,Lucknow,47,1385.77,29.484468085106382,49.87234042553192,12,0.2553191489361702,0.7446808510638299,0.2553191489361702,78.89204689133103,66.0,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05619,Price_Sensitive,Bengaluru,80,1889.02,23.61275,72.8125,24,0.3,0.7,0.3375,90.8790195093674,69.0,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05620,Routine_Commuter,Pune,69,1828.66,26.50231884057971,92.3913043478261,22,0.3188405797101449,0.6811594202898551,0.3188405797101449,89.49437649720583,67.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05621,Routine_Commuter,Lucknow,86,2617.65,30.43779069767442,90.97674418604652,20,0.23255813953488372,0.7674418604651163,0.37209302325581395,87.22462908199226,72.0,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05622,Price_Sensitive,Chennai,68,678.19,9.973382352941178,44.35294117647059,15,0.22058823529411764,0.7794117647058824,0.3235294117647059,90.6784386565921,72.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05623,Convenience_First,Jaipur,96,2207.81,22.99802083333333,59.677083333333336,31,0.3229166666666667,0.6770833333333333,0.34375,85.42602909024208,66.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05624,Routine_Commuter,Delhi NCR,116,3163.8,27.274137931034485,78.68103448275862,29,0.25,0.75,0.23275862068965517,82.85172501445219,67.0,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05625,Routine_Commuter,Delhi NCR,141,2290.56,16.245106382978722,50.709219858156025,44,0.3120567375886525,0.6879432624113475,0.28368794326241137,85.50004509580207,65.7,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05626,Price_Sensitive,Bengaluru,117,2419.53,20.67974358974359,65.48717948717949,36,0.3076923076923077,0.6923076923076923,0.27350427350427353,89.87735586356777,67.0,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05627,Convenience_First,Hyderabad,113,2144.4,18.97699115044248,45.38053097345133,35,0.30973451327433627,0.6902654867256637,0.21238938053097345,77.80289711076452,62.1,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05628,High_Mileage,Kolkata,399,19189.27,48.09340852130326,82.79949874686717,137,0.3433583959899749,0.6566416040100251,0.2807017543859649,90.38286735946703,65.6,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST05629,Routine_Commuter,Bengaluru,144,4237.23,29.42520833333333,87.45833333333333,42,0.2916666666666667,0.7083333333333333,0.22916666666666666,90.2068636264576,67.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05630,Price_Sensitive,Ahmedabad,112,3730.76,33.31035714285714,87.75892857142857,38,0.3392857142857143,0.6607142857142857,0.29464285714285715,90.88621413153099,66.2,High Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST05631,Routine_Commuter,Delhi NCR,104,2928.02,28.154038461538462,71.49038461538461,26,0.25,0.75,0.25,89.50337964306614,69.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05632,High_Mileage,Bengaluru,365,15721.99,43.073945205479454,73.40547945205479,120,0.3287671232876712,0.6712328767123288,0.3095890410958904,89.33322122942077,66.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05633,Convenience_First,Lucknow,93,3548.23,38.153010752688175,75.6236559139785,41,0.44086021505376344,0.5591397849462365,0.26881720430107525,84.72206306351062,58.7,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST05634,Price_Sensitive,Delhi NCR,83,1283.57,15.464698795180722,51.08433734939759,26,0.3132530120481928,0.6867469879518072,0.3253012048192771,90.94824773095299,68.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05635,Routine_Commuter,Pune,75,1495.83,19.944399999999998,64.34666666666666,17,0.22666666666666666,0.7733333333333333,0.18666666666666668,77.89762059608609,65.8,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05636,Routine_Commuter,Lucknow,115,2714.99,23.608608695652173,65.99130434782609,33,0.28695652173913044,0.7130434782608696,0.33043478260869563,84.32818487912613,67.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05637,Price_Sensitive,Ahmedabad,108,1950.6,18.06111111111111,60.129629629629626,33,0.3055555555555556,0.6944444444444444,0.3055555555555556,90.9834263884831,68.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05638,High_Mileage,Ahmedabad,342,8501.43,24.857982456140352,44.04385964912281,99,0.2894736842105263,0.7105263157894737,0.32748538011695905,92.87353327530136,69.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05639,Convenience_First,Chandigarh,109,2986.27,27.39697247706422,43.76146788990825,39,0.3577981651376147,0.6422018348623852,0.24770642201834864,87.26161983352698,63.2,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST05640,Price_Sensitive,Pune,74,2032.51,27.466351351351353,96.33783783783784,19,0.25675675675675674,0.7432432432432432,0.28378378378378377,92.71395231582214,70.7,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05641,Price_Sensitive,Delhi NCR,48,1437.69,29.951875,92.64583333333333,15,0.3125,0.6875,0.22916666666666666,83.69929280806339,64.1,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05642,Price_Sensitive,Lucknow,112,2140.67,19.113125,66.72321428571429,21,0.1875,0.8125,0.23214285714285715,89.67973572247092,72.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05643,Price_Sensitive,Delhi NCR,134,3977.42,29.68223880597015,84.08208955223881,47,0.35074626865671643,0.6492537313432836,0.3208955223880597,90.11975721605614,65.9,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST05644,Routine_Commuter,Lucknow,150,3426.45,22.843,79.32666666666667,40,0.26666666666666666,0.7333333333333334,0.26666666666666666,93.99695436665966,70.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05645,Routine_Commuter,Lucknow,150,2925.61,19.504066666666667,68.06666666666666,42,0.28,0.72,0.25333333333333335,89.80400775333038,68.0,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05646,Routine_Commuter,Pune,154,2482.59,16.120714285714286,62.935064935064936,50,0.3246753246753247,0.6753246753246753,0.22077922077922077,91.42218650127359,65.6,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05647,Price_Sensitive,Delhi NCR,126,3950.77,31.355317460317462,88.84126984126983,41,0.3253968253968254,0.6746031746031746,0.3412698412698413,93.19641383908973,68.5,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05648,Price_Sensitive,Pune,128,1598.73,12.490078125,55.1640625,37,0.2890625,0.7109375,0.234375,91.79627538705248,67.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05649,Convenience_First,Delhi NCR,68,2327.21,34.22367647058824,63.64705882352941,19,0.27941176470588236,0.7205882352941176,0.3235294117647059,79.79736249667718,66.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05650,Routine_Commuter,Bengaluru,153,4727.88,30.901176470588236,84.09150326797386,48,0.3137254901960784,0.6862745098039216,0.27450980392156865,87.77835839384063,66.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05651,Routine_Commuter,Jaipur,142,4004.55,28.20105633802817,88.98591549295774,41,0.2887323943661972,0.7112676056338028,0.2887323943661972,92.67483558970827,69.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05652,Routine_Commuter,Kochi,124,3462.81,27.925887096774193,95.06451612903226,34,0.27419354838709675,0.7258064516129032,0.33064516129032256,91.11156400282808,70.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05653,Routine_Commuter,Delhi NCR,174,4214.58,24.221724137931034,65.70689655172414,64,0.367816091954023,0.632183908045977,0.26436781609195403,88.26728486884144,63.4,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST05654,Routine_Commuter,Delhi NCR,161,3416.24,21.21888198757764,63.52173913043478,45,0.2795031055900621,0.7204968944099379,0.32298136645962733,89.42243363296832,69.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05655,Convenience_First,Ahmedabad,68,1816.66,26.71558823529412,53.51470588235294,24,0.35294117647058826,0.6470588235294117,0.3382352941176471,83.3903241513869,64.1,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST05656,Routine_Commuter,Kolkata,159,2883.64,18.136100628930816,69.44654088050315,51,0.32075471698113206,0.679245283018868,0.3081761006289308,89.36098911123368,66.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05657,Price_Sensitive,Chandigarh,57,1123.1,19.703508771929823,72.70175438596492,19,0.3333333333333333,0.6666666666666667,0.3157894736842105,87.0111095350843,65.8,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST05658,Price_Sensitive,Delhi NCR,145,2500.92,17.247724137931034,56.02758620689655,48,0.3310344827586207,0.6689655172413793,0.3586206896551724,84.32244385365718,65.9,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST05659,Routine_Commuter,Mumbai,102,2581.04,25.304313725490196,86.3529411764706,33,0.3235294117647059,0.6764705882352942,0.30392156862745096,89.97764596620125,66.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05660,Convenience_First,Chennai,88,1263.21,14.354659090909092,44.44318181818182,24,0.2727272727272727,0.7272727272727273,0.23863636363636365,82.30451652210465,65.8,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05661,Convenience_First,Mumbai,110,1243.33,11.302999999999999,43.86363636363637,40,0.36363636363636365,0.6363636363636364,0.2909090909090909,84.05999884869418,62.9,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST05662,Convenience_First,Bengaluru,70,1514.58,21.636857142857142,59.385714285714286,11,0.15714285714285714,0.8428571428571429,0.3,87.65519167402663,74.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05663,Routine_Commuter,Hyderabad,128,4813.84,37.608125,92.2890625,39,0.3046875,0.6953125,0.2578125,89.73208982478093,66.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05664,Convenience_First,Lucknow,120,3283.68,27.363999999999997,66.20833333333333,44,0.36666666666666664,0.6333333333333333,0.35,81.7811598196322,63.2,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST05665,Price_Sensitive,Hyderabad,68,1501.45,22.08014705882353,56.11764705882353,15,0.22058823529411764,0.7794117647058824,0.2647058823529412,84.64213966656764,69.7,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05666,Convenience_First,Chandigarh,78,2226.47,28.544487179487177,51.56410256410256,27,0.34615384615384615,0.6538461538461539,0.2948717948717949,84.35069496108827,63.9,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST05667,Price_Sensitive,Bengaluru,103,1667.05,16.184951456310678,60.44660194174757,26,0.2524271844660194,0.7475728155339806,0.27184466019417475,90.15854177918455,69.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05668,Price_Sensitive,Bengaluru,89,1669.58,18.75932584269663,70.46067415730337,26,0.29213483146067415,0.7078651685393258,0.24719101123595505,85.75531463948212,66.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05669,Price_Sensitive,Mumbai,101,3156.01,31.24762376237624,115.04950495049505,33,0.32673267326732675,0.6732673267326732,0.2079207920792079,91.60065337035746,65.3,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05670,Routine_Commuter,Mumbai,108,1663.82,15.40574074074074,75.46296296296296,32,0.2962962962962963,0.7037037037037037,0.2962962962962963,82.43709553511337,65.8,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05671,Convenience_First,Chandigarh,66,1330.86,20.164545454545454,35.68181818181818,26,0.3939393939393939,0.6060606060606061,0.2727272727272727,81.93560653416021,60.3,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST05672,Routine_Commuter,Bengaluru,107,2052.08,19.178317757009346,56.850467289719624,36,0.3364485981308411,0.6635514018691588,0.29906542056074764,86.50974349982246,65.1,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST05673,Convenience_First,Pune,72,2117.69,29.41236111111111,71.25,22,0.3055555555555556,0.6944444444444444,0.3611111111111111,88.32203267068655,68.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05674,Routine_Commuter,Delhi NCR,130,1649.6,12.689230769230768,42.10769230769231,55,0.4230769230769231,0.5769230769230769,0.34615384615384615,85.30996585543608,61.4,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST05675,Routine_Commuter,Delhi NCR,173,5783.11,33.42838150289017,81.80346820809248,39,0.2254335260115607,0.7745664739884393,0.2832369942196532,88.979504618613,71.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05676,Routine_Commuter,Delhi NCR,158,4455.08,28.196708860759493,82.56962025316456,46,0.2911392405063291,0.7088607594936709,0.24050632911392406,88.69682457199262,66.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05677,Routine_Commuter,Jaipur,119,2792.11,23.46310924369748,75.75630252100841,34,0.2857142857142857,0.7142857142857143,0.226890756302521,89.77683280575455,67.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05678,Price_Sensitive,Delhi NCR,122,3147.64,25.80032786885246,79.19672131147541,26,0.21311475409836064,0.7868852459016393,0.32786885245901637,94.5719335490876,74.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05679,Routine_Commuter,Bengaluru,125,2739.36,21.91488,66.576,37,0.296,0.704,0.28,90.00781915805761,67.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05680,Routine_Commuter,Chennai,193,4910.31,25.442020725388602,86.72538860103627,56,0.29015544041450775,0.7098445595854923,0.27979274611398963,90.7688377712818,68.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05681,Convenience_First,Chennai,51,955.25,18.730392156862745,49.588235294117645,19,0.37254901960784315,0.6274509803921569,0.2549019607843137,82.2629498234476,61.1,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST05682,Convenience_First,Lucknow,73,1558.02,21.342739726027396,50.73972602739726,32,0.4383561643835616,0.5616438356164384,0.3013698630136986,81.70826043050167,58.6,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST05683,Routine_Commuter,Jaipur,161,1919.77,11.924037267080745,49.838509316770185,50,0.3105590062111801,0.68944099378882,0.2857142857142857,91.49784764997524,67.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05684,High_Mileage,Delhi NCR,381,9574.64,25.13028871391076,43.75590551181102,117,0.30708661417322836,0.6929133858267716,0.2572178477690289,92.70353340630354,67.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05685,Routine_Commuter,Ahmedabad,163,3670.58,22.518895705521473,64.38036809815951,52,0.31901840490797545,0.6809815950920246,0.3496932515337423,86.98830438802958,67.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05686,Convenience_First,Hyderabad,69,1596.82,23.14231884057971,49.971014492753625,20,0.2898550724637681,0.7101449275362319,0.15942028985507245,87.01858964950979,64.8,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05687,High_Mileage,Bengaluru,342,9867.93,28.85359649122807,55.45029239766082,104,0.30409356725146197,0.695906432748538,0.3304093567251462,91.62276529474406,68.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05688,Routine_Commuter,Mumbai,93,2458.85,26.439247311827955,104.89247311827957,29,0.3118279569892473,0.6881720430107527,0.3548387096774194,90.69143583161133,68.7,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05689,Routine_Commuter,Kochi,112,3086.3,27.556250000000002,83.21428571428571,38,0.3392857142857143,0.6607142857142857,0.32142857142857145,87.85228599980384,65.8,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST05690,Convenience_First,Hyderabad,80,2018.55,25.231875,48.0625,25,0.3125,0.6875,0.35,84.886727096607,66.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05691,Routine_Commuter,Kolkata,125,2815.59,22.524720000000002,78.936,48,0.384,0.616,0.288,88.98667184549274,63.3,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST05692,Routine_Commuter,Delhi NCR,143,3300.89,23.083146853146854,67.62937062937063,34,0.23776223776223776,0.7622377622377623,0.23076923076923078,89.49775880826787,69.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05693,Convenience_First,Delhi NCR,105,2272.14,21.63942857142857,55.476190476190474,39,0.37142857142857144,0.6285714285714286,0.24761904761904763,82.58124002019821,61.2,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST05694,Price_Sensitive,Lucknow,129,2812.88,21.805271317829458,85.93023255813954,43,0.3333333333333333,0.6666666666666667,0.26356589147286824,89.83082295213389,65.6,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST05695,Price_Sensitive,Chennai,93,2645.71,28.448494623655915,104.3763440860215,21,0.22580645161290322,0.7741935483870968,0.3548387096774194,90.11788321020421,72.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05696,Convenience_First,Pune,87,2277.0,26.17241379310345,71.36781609195403,28,0.3218390804597701,0.6781609195402298,0.20689655172413793,85.80662940152325,63.8,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05697,Convenience_First,Chennai,44,938.75,21.335227272727273,61.22727272727273,15,0.3409090909090909,0.6590909090909092,0.2727272727272727,86.90521073602724,64.5,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST05698,Price_Sensitive,Mumbai,83,2328.7,28.056626506024095,114.83132530120481,13,0.1566265060240964,0.8433734939759037,0.30120481927710846,91.18000302986698,75.5,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05699,Convenience_First,Mumbai,72,2151.9,29.887500000000003,86.04166666666667,25,0.3472222222222222,0.6527777777777778,0.19444444444444445,86.22231512937965,62.4,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST05700,Convenience_First,Delhi NCR,52,1236.16,23.772307692307695,45.46153846153846,11,0.21153846153846154,0.7884615384615384,0.38461538461538464,86.83855409668774,73.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05701,Price_Sensitive,Delhi NCR,77,2331.55,30.279870129870133,78.85714285714286,18,0.23376623376623376,0.7662337662337663,0.23376623376623376,87.29039153803261,69.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05702,Routine_Commuter,Lucknow,120,2576.06,21.467166666666667,70.43333333333334,39,0.325,0.675,0.31666666666666665,84.54133107017692,65.4,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05703,Price_Sensitive,Kochi,103,2133.38,20.71242718446602,79.33009708737865,33,0.32038834951456313,0.6796116504854368,0.30097087378640774,94.28188538984094,68.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05704,Convenience_First,Ahmedabad,96,1790.49,18.6509375,38.78125,32,0.3333333333333333,0.6666666666666667,0.2604166666666667,82.67273800074766,63.3,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST05705,High_Mileage,Delhi NCR,449,15208.53,33.872004454342985,51.770601336302896,161,0.3585746102449889,0.6414253897550111,0.31625835189309576,91.39919256100389,65.8,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST05706,Price_Sensitive,Chandigarh,64,2485.72,38.839375,78.21875,16,0.25,0.75,0.328125,91.58390710377572,71.5,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05707,Routine_Commuter,Mumbai,124,2935.84,23.676129032258064,99.7258064516129,39,0.31451612903225806,0.685483870967742,0.28225806451612906,87.78837388997233,66.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05708,Convenience_First,Chennai,83,2145.47,25.84903614457831,72.08433734939759,28,0.3373493975903614,0.6626506024096386,0.3132530120481928,88.03093903056201,65.8,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST05709,Convenience_First,Chandigarh,52,1816.59,34.934423076923075,59.34615384615385,13,0.25,0.75,0.25,84.84420530412964,68.0,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05710,High_Mileage,Kolkata,385,18493.23,48.034363636363636,79.77402597402597,111,0.2883116883116883,0.7116883116883117,0.36883116883116884,87.99046758114123,69.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05711,High_Mileage,Ahmedabad,268,6425.17,23.974514925373136,44.134328358208954,81,0.30223880597014924,0.6977611940298507,0.3283582089552239,89.3954649596732,68.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05712,Price_Sensitive,Bengaluru,81,2413.45,29.795679012345676,91.55555555555556,24,0.2962962962962963,0.7037037037037037,0.30864197530864196,91.58003933292753,68.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05713,Routine_Commuter,Chennai,117,1891.51,16.166752136752137,69.45299145299145,32,0.27350427350427353,0.7264957264957265,0.27350427350427353,89.030010898156,68.5,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05714,Convenience_First,Jaipur,76,2620.75,34.483552631578945,69.88157894736842,24,0.3157894736842105,0.6842105263157895,0.25,86.59189187999374,65.2,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05715,Convenience_First,Delhi NCR,81,2829.8,34.93580246913581,64.90123456790124,30,0.37037037037037035,0.6296296296296297,0.2962962962962963,80.59521067008951,61.6,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST05716,Convenience_First,Kolkata,58,1382.55,23.83706896551724,61.46551724137931,16,0.27586206896551724,0.7241379310344828,0.3103448275862069,87.83062689369746,68.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05717,Routine_Commuter,Kochi,118,2262.18,19.17101694915254,69.66101694915254,30,0.2542372881355932,0.7457627118644068,0.2796610169491525,89.39787885804283,69.7,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05718,Routine_Commuter,Bengaluru,146,2158.15,14.781849315068493,54.45205479452055,46,0.3150684931506849,0.6849315068493151,0.3013698630136986,84.43662356519218,65.6,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST05719,Convenience_First,Chandigarh,45,1090.2,24.226666666666667,45.977777777777774,15,0.3333333333333333,0.6666666666666667,0.26666666666666666,84.16375432715995,63.9,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
